"DateTime";"Users";"Average Users";"In-Game"
"2020-07-05 00:00:00";20846287;;6124183
"2020-07-06 00:00:00";20604502;;5567223
"2020-07-07 00:00:00";20640209;;5580518
"2020-07-08 00:00:00";20651129;;5574486
"2020-07-09 00:00:00";20512767;;5527521
"2020-07-10 00:00:00";20003047;;5642793
"2020-07-11 00:00:00";20096407;;5912407
"2020-07-12 00:00:00";20107334;;5865722
"2020-07-13 00:00:00";19946212;;5362884
"2020-07-14 00:00:00";20085295;;5303625
"2020-07-15 00:00:00";19805183;;5308641
"2020-07-16 00:00:00";19297112;;5229802
"2020-07-17 00:00:00";19414535;;5351867
"2020-07-18 00:00:00";19267659;;5615582
"2020-07-19 00:00:00";19608831;;5656520
"2020-07-20 00:00:00";19335030;;5147391
"2020-07-21 00:00:00";19283030;;5117593
"2020-07-22 00:00:00";19456500;;5190422
"2020-07-23 00:00:00";19283879;;5093007
"2020-07-24 00:00:00";19412618;;5225727
"2020-07-25 00:00:00";19199487;;5547469
"2020-07-26 00:00:00";19645539;;5664158
"2020-07-27 00:00:00";19339920;;5110954
"2020-07-28 00:00:00";19283654;;5059273
"2020-07-29 00:00:00";19044095;;5025858
"2020-07-30 00:00:00";19020489;;5040656
"2020-07-31 00:00:00";18938054;;5098284
"2020-08-01 00:00:00";18994373;;5398360
"2020-08-02 00:00:00";19541066;;5566810
"2020-08-03 00:00:00";19458062;;5151648
"2020-08-04 00:00:00";19650004;;5248437
"2020-08-05 00:00:00";19308738;;5014762
"2020-08-06 00:00:00";19361847;;5033075
"2020-08-07 00:00:00";19411452;;5180352
"2020-08-08 00:00:00";19212662;;5430611
"2020-08-09 00:00:00";19646841;;5548092
"2020-08-10 00:00:00";19659149;;5185239
"2020-08-11 00:00:00";19654345;;5141484
"2020-08-12 00:00:00";19549026;;5198542
"2020-08-13 00:00:00";19541781;;5219803
"2020-08-14 00:00:00";19588307;;5316651
"2020-08-15 00:00:00";19410400;;5610881
"2020-08-16 00:00:00";19887276;;5686870
"2020-08-17 00:00:00";19861333;;5229676
"2020-08-18 00:00:00";19921982;;5202381
"2020-08-19 00:00:00";20124692;;5225430
"2020-08-20 00:00:00";20005722;;5205072
"2020-08-21 00:00:00";20153417;;5372443
"2020-08-22 00:00:00";20157937;;5764304
"2020-08-23 00:00:00";20573932;;5885355
"2020-08-24 00:00:00";20477180;;5286171
"2020-08-25 00:00:00";20482008;;5259477
"2020-08-26 00:00:00";20669434;;5380352
"2020-08-27 00:00:00";20648650;;5288851
"2020-08-28 00:00:00";20873904;;5521109
"2020-08-29 00:00:00";20648565;;5883654
"2020-08-30 00:00:00";20554231;;5912438
"2020-08-31 00:00:00";20626236;;5347250
"2020-09-01 00:00:00";20448526;;5154885
"2020-09-02 00:00:00";20447348;;5145879
"2020-09-03 00:00:00";20294409;;5060058
"2020-09-04 00:00:00";20641086;;5421908
"2020-09-05 00:00:00";21029949;;5932025
"2020-09-06 00:00:00";21285565;;5976575
"2020-09-07 00:00:00";20448251;;5347871
"2020-09-08 00:00:00";20825585;;5149182
"2020-09-09 00:00:00";20660084;;5125658
"2020-09-10 00:00:00";20411183;;5090051
"2020-09-11 00:00:00";20882976;;5514805
"2020-09-12 00:00:00";21007642;;6048767
"2020-09-13 00:00:00";21111615;;5988075
"2020-09-14 00:00:00";20575459;;5143420
"2020-09-15 00:00:00";20513366;;5017578
"2020-09-16 00:00:00";20585157;;4991487
"2020-09-17 00:00:00";20755390;;5080731
"2020-09-18 00:00:00";21255139;;5448884
"2020-09-19 00:00:00";21402247;;6017380
"2020-09-20 00:00:00";21449219;;6014013
"2020-09-21 00:00:00";20992159;;5066121
"2020-09-22 00:00:00";21007341;;5020979
"2020-09-23 00:00:00";21147701;;5074318
"2020-09-24 00:00:00";21028484;;5027075
"2020-09-25 00:00:00";21794949;;5527356
"2020-09-26 00:00:00";21750655;;5995921
"2020-09-27 00:00:00";21973839;;6086375
"2020-09-28 00:00:00";21374870;;5091462
"2020-09-29 00:00:00";21538764;;5068813
"2020-09-30 00:00:00";21637362;;5138307
"2020-10-01 00:00:00";21362935;;5006854
"2020-10-02 00:00:00";21718377;;5369494
"2020-10-03 00:00:00";21875795;;5874517
"2020-10-04 00:00:00";22321254;;5987475
"2020-10-05 00:00:00";21722841;;5069338
"2020-10-06 00:00:00";21748690;;5001227
"2020-10-07 00:00:00";21922218;;5148550
"2020-10-08 00:00:00";21523320;;5098312
"2020-10-09 00:00:00";21795165;;5344046
"2020-10-10 00:00:00";22254611;;6096196
"2020-10-11 00:00:00";22497651;;6039119
"2020-10-12 00:00:00";21595617;;5238913
"2020-10-13 00:00:00";21928908;;5084239
"2020-10-14 00:00:00";21485533;;4980071
"2020-10-15 00:00:00";21000223;;4872658
"2020-10-16 00:00:00";21714983;;5448494
"2020-10-17 00:00:00";22020884;;6032776
"2020-10-18 00:00:00";22159555;;5999833
"2020-10-19 00:00:00";21563449;;4998246
"2020-10-20 00:00:00";21246099;;4920200
"2020-10-21 00:00:00";21610583;;5048170
"2020-10-22 00:00:00";21576415;;5103252
"2020-10-23 00:00:00";22114708;;5503337
"2020-10-24 00:00:00";22012912;;6055994
"2020-10-25 00:00:00";21955183;;5957151
"2020-10-26 00:00:00";21694693;;5105788
"2020-10-27 00:00:00";21721307;;5089881
"2020-10-28 00:00:00";21714679;;5126083
"2020-10-29 00:00:00";21699024;;5102283
"2020-10-30 00:00:00";23069465;;5704038
"2020-10-31 00:00:00";23194519;;6244411
"2020-11-01 00:00:00";23213197;;6347224
"2020-11-02 00:00:00";22249884;;5335563
"2020-11-03 00:00:00";21990950;;5250812
"2020-11-04 00:00:00";22372288;;5200629
"2020-11-05 00:00:00";22212210;;5201180
"2020-11-06 00:00:00";22795039;;5631979
"2020-11-07 00:00:00";23376479;;6314868
"2020-11-08 00:00:00";23337495;;6281656
"2020-11-09 00:00:00";22327665;;5173183
"2020-11-10 00:00:00";22528093;;5275877
"2020-11-11 00:00:00";21972443;;5263971
"2020-11-12 00:00:00";21534695;;5100059
"2020-11-13 00:00:00";22136117;;5515509
"2020-11-14 00:00:00";22631357;;6247438
"2020-11-15 00:00:00";22823699;;6230366
"2020-11-16 00:00:00";21828793;;5100461
"2020-11-17 00:00:00";21887650;;5152286
"2020-11-18 00:00:00";22035296;;5146123
"2020-11-19 00:00:00";22024656;;5137723
"2020-11-20 00:00:00";22596011;;5664792
"2020-11-21 00:00:00";23106822;;6321913
"2020-11-22 00:00:00";23195287;;6303918
"2020-11-23 00:00:00";22075905;;5167211
"2020-11-24 00:00:00";22053828;;5114522
"2020-11-25 00:00:00";21917647;;5100748
"2020-11-26 00:00:00";22214139;;5360407
"2020-11-27 00:00:00";22991526;;5891483
"2020-11-28 00:00:00";23840741;;6738766
"2020-11-29 00:00:00";23934501;;6634687
"2020-11-30 00:00:00";23119086;;5597486
"2020-12-01 00:00:00";23603118;;5512342
"2020-12-02 00:00:00";23631859;;5515502
"2020-12-03 00:00:00";23387266;;5475824
"2020-12-04 00:00:00";24034994;;6037773
"2020-12-05 00:00:00";24458853;;6723564
"2020-12-06 00:00:00";24453061;;6607217
"2020-12-07 00:00:00";23549090;;5506155
"2020-12-08 00:00:00";23327364;;5488801
"2020-12-09 00:00:00";23395000;;5345067
"2020-12-10 00:00:00";23700159;;5987326
"2020-12-11 00:00:00";23917204;;6265558
"2020-12-12 00:00:00";24776635;;7124310
"2020-12-13 00:00:00";24804148;;7082384
"2020-12-14 00:00:00";23536055;;5895148
"2020-12-15 00:00:00";23586658;;5795528
"2020-12-16 00:00:00";23735111;;5882848
"2020-12-17 00:00:00";23644503;;5837292
"2020-12-18 00:00:00";24243627;;6276229
"2020-12-19 00:00:00";24425373;;6898876
"2020-12-20 00:00:00";24425638;;6766446
"2020-12-21 00:00:00";23662316;;6018258
"2020-12-22 00:00:00";23286882;;5950539
"2020-12-23 00:00:00";23771212;;6101411
"2020-12-24 00:00:00";23348782;;6157664
"2020-12-25 00:00:00";22994024;;6399888
"2020-12-26 00:00:00";24651866;;7170724
"2020-12-27 00:00:00";24597197;;7048850
"2020-12-28 00:00:00";24532504;;6781870
"2020-12-29 00:00:00";24605097;;6773703
"2020-12-30 00:00:00";24476932;;6715839
"2020-12-31 00:00:00";24158590;;6535391
"2021-01-01 00:00:00";24202280;;6994655
"2021-01-02 00:00:00";25415080;;7413419
"2021-01-03 00:00:00";25418674;;7289467
"2021-01-04 00:00:00";24995921;;6432999
"2021-01-05 00:00:00";25267453;;6463121
"2021-01-06 00:00:00";25172548;;6493243
"2021-01-07 00:00:00";24770695;;6253448
"2021-01-08 00:00:00";25221068;;6538929
"2021-01-09 00:00:00";25425816;;7080240
"2021-01-10 00:00:00";25410913;;6993948
"2021-01-11 00:00:00";24540639;;5802448
"2021-01-12 00:00:00";24577655;;5795877
"2021-01-13 00:00:00";23850535;;5777373
"2021-01-14 00:00:00";23636256;;5741004
"2021-01-15 00:00:00";24113046;;6068009
"2021-01-16 00:00:00";24663629;;6943593
"2021-01-17 00:00:00";24818236;;6964322
"2021-01-18 00:00:00";23695753;;5937324
"2021-01-19 00:00:00";24190509;;5768678
"2021-01-20 00:00:00";24258790;;5874395
"2021-01-21 00:00:00";24060995;;5736286
"2021-01-22 00:00:00";24498044;;6266468
"2021-01-23 00:00:00";24909362;;7032976
"2021-01-24 00:00:00";25136128;;7062357
"2021-01-25 00:00:00";24394904;;5913393
"2021-01-26 00:00:00";24340903;;5884969
"2021-01-27 00:00:00";24366500;;5943688
"2021-01-28 00:00:00";24442877;;5963489
"2021-01-29 00:00:00";24787213;;6345047
"2021-01-30 00:00:00";25035648;;7131091
"2021-01-31 00:00:00";25294003;;7166479
"2021-02-01 00:00:00";24577561;;6084253
"2021-02-02 00:00:00";24637293;;6081487
"2021-02-03 00:00:00";25121914;;6033545
"2021-02-04 00:00:00";25248221;;6055904
"2021-02-05 00:00:00";25674349;;6383038
"2021-02-06 00:00:00";25637585;;7114616
"2021-02-07 00:00:00";26401443;;7360553
"2021-02-08 00:00:00";25615516;;6204725
"2021-02-09 00:00:00";25600879;;6287186
"2021-02-10 00:00:00";24976889;;6319442
"2021-02-11 00:00:00";24801120;;6230966
"2021-02-12 00:00:00";24415244;;6317495
"2021-02-13 00:00:00";24996112;;7366379
"2021-02-14 00:00:00";24962864;;7444976
"2021-02-15 00:00:00";24531924;;6690733
"2021-02-16 00:00:00";24746084;;6598895
"2021-02-17 00:00:00";25169379;;6487480
"2021-02-18 00:00:00";25481140;;6476010
"2021-02-19 00:00:00";25760318;;6695223
"2021-02-20 00:00:00";25862791;;7310261
"2021-02-21 00:00:00";25984665;;7313203
"2021-02-22 00:00:00";25987035;;6447992
"2021-02-23 00:00:00";25784258;;6364021
"2021-02-24 00:00:00";25355166;;6130554
"2021-02-25 00:00:00";25467281;;6111520
"2021-02-26 00:00:00";25780516;;6395576
"2021-02-27 00:00:00";26033633;;7194725
"2021-02-28 00:00:00";26133648;;7146865
"2021-03-01 00:00:00";25490876;;5989204
"2021-03-02 00:00:00";25177698;;5871260
"2021-03-03 00:00:00";25095517;;5879085
"2021-03-04 00:00:00";25226331;;5916271
"2021-03-05 00:00:00";25783270;;6460061
"2021-03-06 00:00:00";26142235;;7200263
"2021-03-07 00:00:00";26117290;;7153865
"2021-03-08 00:00:00";25630407;;6142075
"2021-03-09 00:00:00";25267481;;5924385
"2021-03-10 00:00:00";25155794;;5942435
"2021-03-11 00:00:00";24912223;;6002949
"2021-03-12 00:00:00";25510459;;6489187
"2021-03-13 00:00:00";26146364;;7309549
"2021-03-14 00:00:00";26357866;;7218117
"2021-03-15 00:00:00";25275855;;5998021
"2021-03-16 00:00:00";25440804;;5860101
"2021-03-17 00:00:00";25396388;;6007141
"2021-03-18 00:00:00";25384792;;6052816
"2021-03-19 00:00:00";25996313;;6527901
"2021-03-20 00:00:00";26552568;;7341348
"2021-03-21 00:00:00";26850811;;7389210
"2021-03-22 00:00:00";25722033;;6161986
"2021-03-23 00:00:00";25503778;;6112128
"2021-03-24 00:00:00";25215556;;5888558
"2021-03-25 00:00:00";25279362;;5939481
"2021-03-26 00:00:00";25719995;;6286948
"2021-03-27 00:00:00";26300819;;7218117
"2021-03-28 00:00:00";26540987;;7220167
"2021-03-29 00:00:00";25575113;;6148574
"2021-03-30 00:00:00";25294462;;6026263
"2021-03-31 00:00:00";25185831;;6031005
"2021-04-01 00:00:00";25191839;;6230944
"2021-04-02 00:00:00";25813758;;7013608
"2021-04-03 00:00:00";26219267;;7305253
"2021-04-04 00:00:00";26079290;;7232242
"2021-04-05 00:00:00";26922926;;6973832
"2021-04-06 00:00:00";26175032;;6404218
"2021-04-07 00:00:00";25952385;;6165248
"2021-04-08 00:00:00";25824179;;6206861
"2021-04-09 00:00:00";26191182;;6638844
"2021-04-10 00:00:00";26678669;;7370871
"2021-04-11 00:00:00";26587483;;7258983
"2021-04-12 00:00:00";25869320;;6112451
"2021-04-13 00:00:00";25402367;;6057420
"2021-04-14 00:00:00";24882503;;5972635
"2021-04-15 00:00:00";24791997;;6042635
"2021-04-16 00:00:00";25363443;;6477985
"2021-04-17 00:00:00";25481269;;7232456
"2021-04-18 00:00:00";25637203;;7091223
"2021-04-19 00:00:00";24917536;;6010915
"2021-04-20 00:00:00";24805037;;6001635
"2021-04-21 00:00:00";24671748;;6028125
"2021-04-22 00:00:00";24706166;;5998107
"2021-04-23 00:00:00";25406611;;6524129
"2021-04-24 00:00:00";25187311;;7016047
"2021-04-25 00:00:00";25627701;;7180171
"2021-04-26 00:00:00";25096825;;6124395
"2021-04-27 00:00:00";24793109;;5943193
"2021-04-28 00:00:00";24606464;;5818492
"2021-04-29 00:00:00";24537395;;5803231
"2021-04-30 00:00:00";24909297;;6212102
"2021-05-01 00:00:00";24637935;;6673012
"2021-05-02 00:00:00";25006651;;6808848
"2021-05-03 00:00:00";25300864;;6254563
"2021-05-04 00:00:00";25465755;;6279816
"2021-05-05 00:00:00";24933220;;6100359
"2021-05-06 00:00:00";24832463;;6017395
"2021-05-07 00:00:00";24989875;;6287959
"2021-05-08 00:00:00";25276895;;7006028
"2021-05-09 00:00:00";24538030;;6569092
"2021-05-10 00:00:00";24669950;;5964932
"2021-05-11 00:00:00";24338738;;5839850
"2021-05-12 00:00:00";24159130;;5903423
"2021-05-13 00:00:00";24335218;;6198772
"2021-05-14 00:00:00";24710062;;6376830
"2021-05-15 00:00:00";24937391;;7011134
"2021-05-16 00:00:00";25256576;;6977152
"2021-05-17 00:00:00";23964811;;5788604
"2021-05-18 00:00:00";24004560;;5823284
"2021-05-19 00:00:00";23973181;;5797517
"2021-05-20 00:00:00";23677921;;5750540
"2021-05-21 00:00:00";24209262;;6140503
"2021-05-22 00:00:00";24841711;;6880444
"2021-05-23 00:00:00";24913394;;6715496
"2021-05-24 00:00:00";24715389;;6260185
"2021-05-25 00:00:00";24204964;;5891134
"2021-05-26 00:00:00";24137417;;5888565
"2021-05-27 00:00:00";23998433;;5834107
"2021-05-28 00:00:00";24557836;;6216435
"2021-05-29 00:00:00";25253658;;6934870
"2021-05-30 00:00:00";25074216;;6842416
"2021-05-31 00:00:00";24439111;;6163839
"2021-06-01 00:00:00";24152325;;5924247
"2021-06-02 00:00:00";24182400;;5914962
"2021-06-03 00:00:00";24313637;;6069297
"2021-06-04 00:00:00";24597993;;6325275
"2021-06-05 00:00:00";24556844;;6782453
"2021-06-06 00:00:00";24875325;;6772992
"2021-06-07 00:00:00";23915442;;5849951
"2021-06-08 00:00:00";23754841;;5757577
"2021-06-09 00:00:00";23412135;;5640026
"2021-06-10 00:00:00";23500907;;5692491
"2021-06-11 00:00:00";23800839;;5949629
"2021-06-12 00:00:00";23889043;;6374617
"2021-06-13 00:00:00";24443536;;6545331
"2021-06-14 00:00:00";24016755;;5759290
"2021-06-15 00:00:00";23758439;;5640308
"2021-06-16 00:00:00";23711531;;5687630
"2021-06-17 00:00:00";23732198;;5716332
"2021-06-18 00:00:00";24122368;;6078194
"2021-06-19 00:00:00";23942101;;6389645
"2021-06-20 00:00:00";24461240;;6502667
"2021-06-21 00:00:00";23837200;;5870129
"2021-06-22 00:00:00";23980982;;5860585
"2021-06-23 00:00:00";23768118;;5758187
"2021-06-24 00:00:00";23711658;;5746123
"2021-06-25 00:00:00";24800927;;6302205
"2021-06-26 00:00:00";24849205;;6885180
"2021-06-27 00:00:00";25202227;;6959948
"2021-06-28 00:00:00";24514607;;6282811
"2021-06-29 00:00:00";24553806;;6293424
"2021-06-30 00:00:00";24670516;;6281893
"2021-07-01 00:00:00";24418758;;6257533
"2021-07-02 00:00:00";24690787;;6658734
"2021-07-03 00:00:00";24739340;;7040110
"2021-07-04 00:00:00";25085615;;7115258
"2021-07-05 00:00:00";24429034;;6497225
"2021-07-06 00:00:00";24366112;;6320008
"2021-07-07 00:00:00";24089129;;6285401
"2021-07-08 00:00:00";23945439;;6242566
"2021-07-09 00:00:00";23684711;;6342933
"2021-07-10 00:00:00";23554062;;6638084
"2021-07-11 00:00:00";23893352;;6746174
"2021-07-12 00:00:00";23336096;;6014635
"2021-07-13 00:00:00";23370942;;6000249
"2021-07-14 00:00:00";22910867;;5953837
"2021-07-15 00:00:00";22608413;;5906937
"2021-07-16 00:00:00";22917752;;6061934
"2021-07-17 00:00:00";22944064;;6445137
"2021-07-18 00:00:00";23288027;;6443574
"2021-07-19 00:00:00";22895721;;5920731
"2021-07-20 00:00:00";22835487;;5893287
"2021-07-21 00:00:00";22647518;;5888420
"2021-07-22 00:00:00";22614683;;5878787
"2021-07-23 00:00:00";22902700;;6019015
"2021-07-24 00:00:00";23133446;;6475597
"2021-07-25 00:00:00";23668629;;6650623
"2021-07-26 00:00:00";23177516;;5991207
"2021-07-27 00:00:00";23140035;;5955777
"2021-07-28 00:00:00";23150179;;6040044
"2021-07-29 00:00:00";23032876;;5985099
"2021-07-30 00:00:00";23259965;;6162452
"2021-07-31 00:00:00";23432802;;6576780
"2021-08-01 00:00:00";23928151;;6654013
"2021-08-02 00:00:00";23451603;;6051303
"2021-08-03 00:00:00";23406590;;5973477
"2021-08-04 00:00:00";23472336;;6012259
"2021-08-05 00:00:00";23502692;;6070307
"2021-08-06 00:00:00";23902068;;6371520
"2021-08-07 00:00:00";23957520;;6777613
"2021-08-08 00:00:00";24399247;;6927263
"2021-08-09 00:00:00";23906134;;6244084
"2021-08-10 00:00:00";23817433;;6166913
"2021-08-11 00:00:00";23363070;;6119036
"2021-08-12 00:00:00";23309839;;6116818
"2021-08-13 00:00:00";23626951;;6332442
"2021-08-14 00:00:00";23659988;;6640457
"2021-08-15 00:00:00";24177415;;6844425
"2021-08-16 00:00:00";23795149;;6205936
"2021-08-17 00:00:00";23814628;;6118950
"2021-08-18 00:00:00";23814352;;6177724
"2021-08-19 00:00:00";23815116;;6165167
"2021-08-20 00:00:00";24038827;;6333982
"2021-08-21 00:00:00";24119100;;6738199
"2021-08-22 00:00:00";24679437;;6924891
"2021-08-23 00:00:00";24094777;;6209680
"2021-08-24 00:00:00";24079732;;6197420
"2021-08-25 00:00:00";23901233;;6107078
"2021-08-26 00:00:00";23909195;;6157238
"2021-08-27 00:00:00";24366755;;6417621
"2021-08-28 00:00:00";24581400;;6876577
"2021-08-29 00:00:00";25145170;;7034555
"2021-08-30 00:00:00";24508416;;6318513
"2021-08-31 00:00:00";24235421;;6088132
"2021-09-01 00:00:00";23744601;;5867555
"2021-09-02 00:00:00";23421182;;5844094
"2021-09-03 00:00:00";23981501;;6266541
"2021-09-04 00:00:00";24718911;;6950631
"2021-09-05 00:00:00";24801029;;6865276
"2021-09-06 00:00:00";23794157;;6143115
"2021-09-07 00:00:00";23505431;;5909248
"2021-09-08 00:00:00";23701842;;5950678
"2021-09-09 00:00:00";23562147;;5966862
"2021-09-10 00:00:00";23985302;;6405055
"2021-09-11 00:00:00";25092345;;7063788
"2021-09-12 00:00:00";25307530;;7009035
"2021-09-13 00:00:00";23650528;;5927665
"2021-09-14 00:00:00";23490056;;5897061
"2021-09-15 00:00:00";22971507;;5865665
"2021-09-16 00:00:00";22987898;;5960190
"2021-09-17 00:00:00";23677912;;6241796
"2021-09-18 00:00:00";24917281;;7133212
"2021-09-19 00:00:00";25948693;;7455143
"2021-09-20 00:00:00";24235203;;6291648
"2021-09-21 00:00:00";23514770;;5954888
"2021-09-22 00:00:00";23693169;;6090524
"2021-09-23 00:00:00";23524835;;5922573
"2021-09-24 00:00:00";24272730;;6344761
"2021-09-25 00:00:00";24825213;;6826440
"2021-09-26 00:00:00";25134285;;6825291
"2021-09-27 00:00:00";23439011;;5693041
"2021-09-28 00:00:00";23673837;;6142737
"2021-09-29 00:00:00";23938938;;6239751
"2021-09-30 00:00:00";24176313;;6432079
"2021-10-01 00:00:00";24352413;;6662330
"2021-10-02 00:00:00";25286853;;7389338
"2021-10-03 00:00:00";26086754;;7631765
"2021-10-04 00:00:00";23936808;;6284945
"2021-10-05 00:00:00";24156662;;6281683
"2021-10-06 00:00:00";24222175;;6084445
"2021-10-07 00:00:00";23691859;;6142685
"2021-10-08 00:00:00";23790650;;6438972
"2021-10-09 00:00:00";25301083;;7351422
"2021-10-10 00:00:00";25678576;;7244576
"2021-10-11 00:00:00";23708130;;6075536
"2021-10-12 00:00:00";23638692;;5974496
"2021-10-13 00:00:00";23309756;;5603479
"2021-10-14 00:00:00";23170682;;5973282
"2021-10-15 00:00:00";23930597;;6409413
"2021-10-16 00:00:00";25347730;;7143992
"2021-10-17 00:00:00";25599710;;7064951
"2021-10-18 00:00:00";23505710;;5855497
"2021-10-19 00:00:00";23414255;;5833044
"2021-10-20 00:00:00";23550489;;5900100
"2021-10-21 00:00:00";23557770;;5939413
"2021-10-22 00:00:00";24636300;;6498206
"2021-10-23 00:00:00";25859645;;7338506
"2021-10-24 00:00:00";26091214;;7276606
"2021-10-25 00:00:00";24207341;;6076494
"2021-10-26 00:00:00";24279521;;6115690
"2021-10-27 00:00:00";24053966;;6078430
"2021-10-28 00:00:00";24270359;;6131995
"2021-10-29 00:00:00";25372413;;6930757
"2021-10-30 00:00:00";26579995;;7619260
"2021-10-31 00:00:00";26442819;;7563869
"2021-11-01 00:00:00";25354178;;6804217
"2021-11-02 00:00:00";24715415;;6366437
"2021-11-03 00:00:00";24491823;;6302434
"2021-11-04 00:00:00";24452477;;6123126
"2021-11-05 00:00:00";25430673;;6818358
"2021-11-06 00:00:00";26787393;;7244819
"2021-11-07 00:00:00";26796890;;7383044
"2021-11-08 00:00:00";23825874;;5821636
"2021-11-09 00:00:00";23720182;;5729455
"2021-11-10 00:00:00";23421324;;5744077
"2021-11-11 00:00:00";24044826;;5987968
"2021-11-12 00:00:00";24634583;;6378651
"2021-11-13 00:00:00";26099266;;7289749
"2021-11-14 00:00:00";26195402;;7190243
"2021-11-15 00:00:00";23596184;;5765888
"2021-11-16 00:00:00";23656098;;5716936
"2021-11-17 00:00:00";23903443;;5864471
"2021-11-18 00:00:00";23771985;;5757148
"2021-11-19 00:00:00";24797272;;6403632
"2021-11-20 00:00:00";26057593;;7236087
"2021-11-21 00:00:00";26305927;;7132551
"2021-11-22 00:00:00";23806893;;5872473
"2021-11-23 00:00:00";23685432;;5741069
"2021-11-24 00:00:00";23633675;;5815844
"2021-11-25 00:00:00";24160818;;6029760
"2021-11-26 00:00:00";25361224;;6825081
"2021-11-27 00:00:00";27182165;;7835499
"2021-11-28 00:00:00";27384959;;7827251
"2021-11-29 00:00:00";24759312;;6354285
"2021-11-30 00:00:00";24823931;;6680267
"2021-12-01 00:00:00";24982683;;6312332
"2021-12-02 00:00:00";24365719;;6093977
"2021-12-03 00:00:00";25291302;;6790492
"2021-12-04 00:00:00";27027877;;7670244
"2021-12-05 00:00:00";27167225;;7578806
"2021-12-06 00:00:00";24401539;;6071878
"2021-12-07 00:00:00";24340320;;6031185
"2021-12-08 00:00:00";24674881;;6187538
"2021-12-09 00:00:00";24293395;;6065694
"2021-12-10 00:00:00";25397387;;6615949
"2021-12-11 00:00:00";27053023;;7541990
"2021-12-12 00:00:00";27029604;;7293302
"2021-12-13 00:00:00";24381880;;5996513
"2021-12-14 00:00:00";24331452;;5958005
"2021-12-15 00:00:00";24083744;;5977884
"2021-12-16 00:00:00";23765464;;5990463
"2021-12-17 00:00:00";24598216;;6517547
"2021-12-18 00:00:00";26302311;;7399148
"2021-12-19 00:00:00";26404884;;7231242
"2021-12-20 00:00:00";24891872;;6316015
"2021-12-21 00:00:00";24914121;;6384200
"2021-12-22 00:00:00";24876616;;6362680
"2021-12-23 00:00:00";25740780;;6709242
"2021-12-24 00:00:00";25858112;;7146451
"2021-12-25 00:00:00";25705093;;7284997
"2021-12-26 00:00:00";26639645;;7564306
"2021-12-27 00:00:00";26421415;;7329133
"2021-12-28 00:00:00";26586661;;7354710
"2021-12-29 00:00:00";26511527;;7317445
"2021-12-30 00:00:00";26452310;;7334203
"2021-12-31 00:00:00";26350065;;7241904
"2022-01-01 00:00:00";26363807;;7625460
"2022-01-02 00:00:00";27942036;;8219950
"2022-01-03 00:00:00";27060037;;7319327
"2022-01-04 00:00:00";27065244;;7172471
"2022-01-05 00:00:00";27067919;;7015264
"2022-01-06 00:00:00";26504301;;7028923
"2022-01-07 00:00:00";27139876;;7317101
"2022-01-08 00:00:00";27926700;;7908863
"2022-01-09 00:00:00";28230853;;7866820
"2022-01-10 00:00:00";25568874;;6258510
"2022-01-11 00:00:00";25719265;;6026661
"2022-01-12 00:00:00";25763468;;6466481
"2022-01-13 00:00:00";25832430;;6555310
"2022-01-14 00:00:00";26591055;;7054049
"2022-01-15 00:00:00";28200548;;8053195
"2022-01-16 00:00:00";28733070;;8174033
"2022-01-17 00:00:00";26174701;;6717662
"2022-01-18 00:00:00";26197025;;6597859
"2022-01-19 00:00:00";26403784;;6818645
"2022-01-20 00:00:00";26501054;;6871377
"2022-01-21 00:00:00";27008380;;7417786
"2022-01-22 00:00:00";28638941;;8403228
"2022-01-23 00:00:00";29201174;;8505375
"2022-01-24 00:00:00";26882535;;7071589
"2022-01-25 00:00:00";26818557;;6874183
"2022-01-26 00:00:00";26891395;;7025374
"2022-01-27 00:00:00";26791820;;6970350
"2022-01-28 00:00:00";27500489;;7335759
"2022-01-29 00:00:00";28667791;;8274677
"2022-01-30 00:00:00";29070847;;8464273
"2022-01-31 00:00:00";27098210;;6946849
"2022-02-01 00:00:00";26671438;;6980039
"2022-02-02 00:00:00";26679468;;7013647
"2022-02-03 00:00:00";26799909;;7077853
"2022-02-04 00:00:00";27415399;;7538102
"2022-02-05 00:00:00";28520482;;8402878
"2022-02-06 00:00:00";29172543;;8605970
"2022-02-07 00:00:00";26810764;;7101276
"2022-02-08 00:00:00";26983842;;7045479
"2022-02-09 00:00:00";26819536;;7263749
"2022-02-10 00:00:00";26443323;;7239148
"2022-02-11 00:00:00";27253029;;7343595
"2022-02-12 00:00:00";28899409;;8960015
"2022-02-13 00:00:00";29445045;;9142599
"2022-02-14 00:00:00";26742526;;7412720
"2022-02-15 00:00:00";26879673;;7468094
"2022-02-16 00:00:00";27022889;;7467868
"2022-02-17 00:00:00";27123600;;7599377
"2022-02-18 00:00:00";27989200;;8148549
"2022-02-19 00:00:00";29237490;;9059012
"2022-02-20 00:00:00";29604837;;9043085
"2022-02-21 00:00:00";26840472;;7551112
"2022-02-22 00:00:00";26937242;;7486445
"2022-02-23 00:00:00";27079974;;7613357
"2022-02-24 00:00:00";26711030;;7232024
"2022-02-25 00:00:00";28005450;;8323658
"2022-02-26 00:00:00";29318896;;9223661
"2022-02-27 00:00:00";29496067;;9278977
"2022-02-28 00:00:00";27016129;;7817826
"2022-03-01 00:00:00";26759344;;7782147
"2022-03-02 00:00:00";26599359;;7644280
"2022-03-03 00:00:00";26380442;;7602997
